Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	27	1.8354860639021073	8.723990251497237E-6	B0LPE5_HUMAN, PHF20_HUMAN, TBP_HUMAN, CHD4_HUMAN, P53_HUMAN, CDK2_HUMAN, P63_HUMAN, FANCJ_HUMAN, TPX2_HUMAN, NOC2L_HUMAN, PML_HUMAN, RFC4_HUMAN, AKT1_HUMAN, TAF4_HUMAN, P73_HUMAN, ATR_HUMAN, MK14_HUMAN, TOPB1_HUMAN, CSK21_HUMAN, SP16H_HUMAN, AAPK2_HUMAN, KAT6A_HUMAN, BRPF1_HUMAN, STK11_HUMAN, AAKB1_HUMAN, BARD1_HUMAN, TAF9B_HUMAN, AURKB_HUMAN	1396	124	16792	2.6191422497458174	0.03583478133758744	0.0010131700186208903	0.01628914187058461
GOTERM_BP_DIRECT	GO:0016477~cell migration	33	2.2433718558803535	1.2080115868987771E-5	KS6B1_HUMAN, NANO1_HUMAN, MY18A_HUMAN, ZRAN1_HUMAN, ACK1_HUMAN, RHG35_HUMAN, LIMD1_HUMAN, APC_HUMAN, ABL2_HUMAN, PPIP1_HUMAN, PLXB1_HUMAN, PAK4_HUMAN, CDK1_HUMAN, PLCG1_HUMAN, KPCZ_HUMAN, NFAC2_HUMAN, UBP24_HUMAN, GOLP3_HUMAN, TYK2_HUMAN, KPCI_HUMAN, TSP1_HUMAN, TGFB2_HUMAN, BACD1_HUMAN, GRDN_HUMAN, NDEL1_HUMAN, VAV2_HUMAN, ASAP3_HUMAN, ABL1_HUMAN, FUT8_HUMAN, RAB1A_HUMAN, TGBR3_HUMAN, TGFB1_HUMAN, NDE1_HUMAN	1396	172	16792	2.307823015925901	0.04927595295252063	0.001364782158038591	0.022554918115336164
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	171	11.624745071380014	1.3888326160878958E-5	SCML2_HUMAN, FIZ1_HUMAN, MAZ_HUMAN, LMBL3_HUMAN, P53_HUMAN, CDA7L_HUMAN, Z512B_HUMAN, SSBP2_HUMAN, NELFE_HUMAN, ZN644_HUMAN, KMT2C_HUMAN, LZTR1_HUMAN, PININ_HUMAN, ENL_HUMAN, HNRL1_HUMAN, PHF6_HUMAN, PB1_HUMAN, FOXK2_HUMAN, TF2B_HUMAN, TF3B_HUMAN, SOX4_HUMAN, NCOA2_HUMAN, ZN335_HUMAN, ZBTB9_HUMAN, WWTR1_HUMAN, NCOA3_HUMAN, MED23_HUMAN, I2BP2_HUMAN, ZN165_HUMAN, VDR_HUMAN, ZBT40_HUMAN, YLPM1_HUMAN, TMF1_HUMAN, SIN3A_HUMAN, LAP2A_HUMAN, ARGL1_HUMAN, HDA11_HUMAN, PF21A_HUMAN, SOX1_HUMAN, TASOR_HUMAN, HMGA1_HUMAN, CHD4_HUMAN, TPC2A_HUMAN, KDM2A_HUMAN, RSF1_HUMAN, AJUBA_HUMAN, MAX_HUMAN, TTF1_HUMAN, SPT4H_HUMAN, LDB1_HUMAN, ZRAB2_HUMAN, RALY_HUMAN, D4PHA4_HUMAN, PKCB1_HUMAN, RB15B_HUMAN, LZTS1_HUMAN, TFPT_HUMAN, ZN606_HUMAN, KDM3B_HUMAN, SRS10_HUMAN, J3KPH8_HUMAN, AN32A_HUMAN, ZN408_HUMAN, MEF2A_HUMAN, MITF_HUMAN, T2EB_HUMAN, CSK21_HUMAN, NSD3_HUMAN, ZN212_HUMAN, IN80B_HUMAN, ZZZ3_HUMAN, HM20B_HUMAN, ELP1_HUMAN, ARI4B_HUMAN, JHD2C_HUMAN, SET1A_HUMAN, COMDA_HUMAN, EMSY_HUMAN, FUBP2_HUMAN, SP30L_HUMAN, SIN3B_HUMAN, BAZ2A_HUMAN, CAF1B_HUMAN, TAF1D_HUMAN, SRA1_HUMAN, BRE1A_HUMAN, ZKSC8_HUMAN, LIMD1_HUMAN, HCFC1_HUMAN, ELOA2_HUMAN, ZN592_HUMAN, HIPK3_HUMAN, TRRAP_HUMAN, CHSP1_HUMAN, RBCC1_HUMAN, TDIF1_HUMAN, BTF3_HUMAN, ZF64A_HUMAN, CNOT3_HUMAN, RNF12_HUMAN, ZN239_HUMAN, CHD2_HUMAN, STAT3_HUMAN, CNO6L_HUMAN, RCAN1_HUMAN, CNOT2_HUMAN, MOV10_HUMAN, ARID2_HUMAN, NU107_HUMAN, LRRF1_HUMAN, AAPK2_HUMAN, CCNK_HUMAN, PTTG1_HUMAN, ZN318_HUMAN, SFSWA_HUMAN, KAT6A_HUMAN, SP1_HUMAN, CCAR2_HUMAN, ABL1_HUMAN, ZNF8_HUMAN, EDF1_HUMAN, BRD9_HUMAN, F1D8N4_HUMAN, ZN397_HUMAN, NCOA5_HUMAN, Q9HBD4_HUMAN, CREB1_HUMAN, ZN490_HUMAN, MGAP_HUMAN, SUFU_HUMAN, ELL2_HUMAN, BAZ1B_HUMAN, SETD2_HUMAN, PHF20_HUMAN, ATF2_HUMAN, CNBP_HUMAN, RS3_HUMAN, IRX1_HUMAN, BPTF_HUMAN, RBBP5_HUMAN, ZN217_HUMAN, ATF7_HUMAN, PML_HUMAN, AF9_HUMAN, A8K401_HUMAN, NAB1_HUMAN, MEIS1_HUMAN, NFAC2_HUMAN, MYC_HUMAN, TGFA1_HUMAN, ATRX_HUMAN, CXXC1_HUMAN, F1D8N7_HUMAN, TISD_HUMAN, AFF4_HUMAN, IN80E_HUMAN, E5KNY5_HUMAN, FLII_HUMAN, F1D8P8_HUMAN, SND1_HUMAN, TDIF2_HUMAN, T2AG_HUMAN, H0UIA5_HUMAN, SP130_HUMAN, B4DXD3_HUMAN, RBM39_HUMAN, CNOT8_HUMAN, NU133_HUMAN, MAGD1_HUMAN, IGSF1_HUMAN, PSIP1_HUMAN, HNRPD_HUMAN	1396	1504	16792	1.3676194903371335	0.0564399514673114	0.0015276548864537887	0.025930633256099345
GOTERM_BP_DIRECT	GO:0006405~RNA export from nucleus	16	1.087695445275323	2.833359437198887E-5	P121A_HUMAN, TPR_HUMAN, THOC5_HUMAN, SRSF2_HUMAN, ZC11A_HUMAN, SRS11_HUMAN, SRSF9_HUMAN, THOC2_HUMAN, NUP98_HUMAN, PRP16_HUMAN, SRSF6_HUMAN, NU188_HUMAN, D3DU92_HUMAN, SRSF4_HUMAN, NU155_HUMAN, NCBP1_HUMAN	1396	55	16792	3.499244594946601	0.11176693010538907	0.0030343895807666277	0.052894370686928927
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	29	1.9714479945615229	3.021779819609133E-5	ZAP70_HUMAN, PSMD2_HUMAN, PK3CA_HUMAN, PSD11_HUMAN, SHB_HUMAN, DEN1B_HUMAN, UB2D1_HUMAN, GATA3_HUMAN, PSN1_HUMAN, NFKB1_HUMAN, NCK1_HUMAN, STML2_HUMAN, SKP1_HUMAN, LCP2_HUMAN, RNF31_HUMAN, PLCG1_HUMAN, KPCD2_HUMAN, LCK_HUMAN, UB2D2_HUMAN, HOIL1_HUMAN, CD3E_HUMAN, GRAP2_HUMAN, STK11_HUMAN, PSMD4_HUMAN, WASP_HUMAN, LAT_HUMAN, CD3Z_HUMAN, PSA5_HUMAN, PHAG1_HUMAN	1396	148	16792	2.35696584836986	0.11874033688028718	0.0031550862133213897	0.056410944118245876
GOTERM_BP_DIRECT	GO:0006409~tRNA export from nucleus	12	0.8157715839564922	3.1356804169987195E-5	P121A_HUMAN, NUPL2_HUMAN, RAE1L_HUMAN, TPR_HUMAN, NU107_HUMAN, RBP2_HUMAN, NU133_HUMAN, NU188_HUMAN, NU155_HUMAN, NUP93_HUMAN, NUP98_HUMAN, NU153_HUMAN	1396	32	16792	4.510744985673353	0.12292920723041179	0.0031940969680478437	0.05853666485478026
GOTERM_BP_DIRECT	GO:0007050~cell cycle arrest	28	1.9034670292318152	3.3326377161865825E-5	P53_HUMAN, PPM1G_HUMAN, SNUT1_HUMAN, CUL4A_HUMAN, APC_HUMAN, RRAGD_HUMAN, PML_HUMAN, LST8_HUMAN, A0A5E8_HUMAN, KHDR1_HUMAN, LTOR5_HUMAN, P73_HUMAN, MYC_HUMAN, RRAGB_HUMAN, RRAGA_HUMAN, TSP1_HUMAN, TGFB2_HUMAN, RRAGC_HUMAN, AAPK2_HUMAN, CUL5_HUMAN, ABL1_HUMAN, STK11_HUMAN, AAKB1_HUMAN, MTOR_HUMAN, BARD1_HUMAN, TS101_HUMAN, RB_HUMAN, TGFB1_HUMAN	1396	141	16792	2.3886687394582298	0.13012569835436605	0.0033137013098812895	0.06221236738709335
GOTERM_BP_DIRECT	GO:0000381~regulation of alternative mRNA splicing, via spliceosome	13	0.8837525492861998	3.625678065438693E-5	SRSF2_HUMAN, DYR1A_HUMAN, TRA2B_HUMAN, DDX5_HUMAN, TR150_HUMAN, RBM7_HUMAN, PTBP1_HUMAN, SRSF6_HUMAN, NSRP1_HUMAN, RBMX_HUMAN, RB15B_HUMAN, D3DU92_HUMAN, RBM5_HUMAN	1396	38	16792	4.115065600965164	0.14072379220190445	0.003520876960921737	0.06768097667061435
GOTERM_BP_DIRECT	GO:0010827~regulation of glucose transport	12	0.8157715839564922	4.352294355324123E-5	P121A_HUMAN, NUPL2_HUMAN, RAE1L_HUMAN, TPR_HUMAN, NU107_HUMAN, RBP2_HUMAN, NU133_HUMAN, NU188_HUMAN, NU155_HUMAN, NUP93_HUMAN, NUP98_HUMAN, NU153_HUMAN	1396	33	16792	4.37405574368325	0.16644903660478916	0.004129188515244242	0.08123959606876063
GOTERM_BP_DIRECT	GO:0042795~snRNA transcription from RNA polymerase II promoter	18	1.2236573759347382	4.3850734149448816E-5	TF2B_HUMAN, ELL2_HUMAN, RPRD2_HUMAN, CCNT1_HUMAN, TBP_HUMAN, T2EB_HUMAN, T2FA_HUMAN, RPB9_HUMAN, RPB11_HUMAN, ICE1_HUMAN, CCNK_HUMAN, SP1_HUMAN, T2AG_HUMAN, INT3_HUMAN, PHAX_HUMAN, CDK9_HUMAN, NCBP1_HUMAN, INT1_HUMAN	1396	70	16792	3.093082275890299	0.16759122505939406	0.004067962062841657	0.08185121044559374
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	18	1.2236573759347382	4.3850734149448816E-5	BRAP_HUMAN, DOK2_HUMAN, P53_HUMAN, DNMT1_HUMAN, GRAP2_HUMAN, NF1_HUMAN, CDK2_HUMAN, CRKL_HUMAN, TIF1B_HUMAN, B0LPF3_HUMAN, Q53GM7_HUMAN, B4DHN5_HUMAN, LAT_HUMAN, RRAS2_HUMAN, DOK1_HUMAN, RB_HUMAN, MAPK2_HUMAN, MK14_HUMAN	1396	70	16792	3.093082275890299	0.16759122505939406	0.004067962062841657	0.08185121044559374
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	20	1.3596193065941535	4.6159106006759024E-5	B0LPE5_HUMAN, TGFB2_HUMAN, IF4G1_HUMAN, H33_HUMAN, IL2_HUMAN, TRI32_HUMAN, CSK21_HUMAN, NOL8_HUMAN, EXOS4_HUMAN, H15_HUMAN, EGFR_HUMAN, B4DHN5_HUMAN, AKAP6_HUMAN, TAF9B_HUMAN, AKT1_HUMAN, KS6A3_HUMAN, DDX3X_HUMAN, 1433S_HUMAN, KDM2B_HUMAN, NCBP1_HUMAN, CDC42_HUMAN	1396	84	16792	2.863965070268795	0.17559057448163795	0.004188767685836425	0.08615823005574397
GOTERM_BP_DIRECT	GO:0075733~intracellular transport of virus	15	1.0197144799456153	4.811344210535136E-5	CD209_HUMAN, P121A_HUMAN, NUPL2_HUMAN, TPR_HUMAN, NU107_HUMAN, IMA1_HUMAN, NUP93_HUMAN, NUP98_HUMAN, NU153_HUMAN, RAE1L_HUMAN, RBP2_HUMAN, NU133_HUMAN, NU188_HUMAN, TS101_HUMAN, NU155_HUMAN	1396	51	16792	3.537839204449688	0.1823029537624795	0.0042730438214600985	0.08980454328009202
GOTERM_BP_DIRECT	GO:0031929~TOR signaling	8	0.5438477226376615	5.47490851725163E-5	KS6B1_HUMAN, LARP1_HUMAN, 4EBP2_HUMAN, C4P096_HUMAN, GRDN_HUMAN, MTOR_HUMAN, GATA3_HUMAN, RS6_HUMAN, DISC1_HUMAN	1396	14	16792	6.873516168645108	0.204688719129538	0.004759920764613623	0.10218409073301515
GOTERM_BP_DIRECT	GO:0016575~histone deacetylation	14	0.9517335146159076	6.397504099022724E-5	BRMS1_HUMAN, BAZ2A_HUMAN, SIN3B_HUMAN, SDS3_HUMAN, ARI4A_HUMAN, CHD4_HUMAN, RBM14_HUMAN, HM20B_HUMAN, ARI4B_HUMAN, A8K401_HUMAN, SIN3A_HUMAN, HDA11_HUMAN, SP30L_HUMAN, PF21A_HUMAN	1396	46	16792	3.6608944811261996	0.2347985579903913	0.005446667050505227	0.1193937490362007
GOTERM_BP_DIRECT	GO:0000289~nuclear-transcribed mRNA poly(A) tail shortening	11	0.7477906186267845	6.982363219096296E-5	CNO6L_HUMAN, IF4B_HUMAN, CNOT2_HUMAN, MLH1_HUMAN, IF4G1_HUMAN, CNOT8_HUMAN, PARN_HUMAN, PAN3_HUMAN, TB182_HUMAN, CNOT3_HUMAN, CNOT4_HUMAN	1396	29	16792	4.562592629186839	0.25329303307871476	0.005824619758227234	0.13030197908916463
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	31	2.107409925220938	7.841599387090879E-5	ULK1_HUMAN, B0LPE5_HUMAN, PASK_HUMAN, SMG1_HUMAN, DYR1A_HUMAN, PYR1_HUMAN, MARK2_HUMAN, CLK3_HUMAN, TIF1B_HUMAN, EGFR_HUMAN, MINK1_HUMAN, STK16_HUMAN, EF2K_HUMAN, AT132_HUMAN, KPCD2_HUMAN, AKT1_HUMAN, STK39_HUMAN, ATR_HUMAN, RIPK3_HUMAN, KAPCA_HUMAN, A0ZT99_HUMAN, WNK1_HUMAN, KKCC2_HUMAN, ABL1_HUMAN, STK11_HUMAN, AAK1_HUMAN, MTOR_HUMAN, RK_HUMAN, NEK2_HUMAN, BMX_HUMAN, MAPK2_HUMAN, AURKB_HUMAN	1396	172	16792	2.1679549543546344	0.27965640376470025	0.006411260850380018	0.1463255810568942
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	57	3.8749150237933376	9.239833998123759E-5	ZAP70_HUMAN, B0LPE5_HUMAN, ABR_HUMAN, PSN1_HUMAN, HMHA1_HUMAN, PLXB1_HUMAN, MINK1_HUMAN, LCP2_HUMAN, PLCG1_HUMAN, CHSP1_HUMAN, KPCA_HUMAN, KS6A3_HUMAN, AKT1_HUMAN, FYV1_HUMAN, KPCZ_HUMAN, 1433E_HUMAN, DVL3_HUMAN, KAP3_HUMAN, RPGF3_HUMAN, MK14_HUMAN, TYK2_HUMAN, ECT2_HUMAN, MAST4_HUMAN, AAPK2_HUMAN, TLK2_HUMAN, WNK1_HUMAN, PPR1B_HUMAN, RASF5_HUMAN, ARHG7_HUMAN, LAT_HUMAN, BMX_HUMAN, MAST3_HUMAN, MAST2_HUMAN, CIKS_HUMAN, PLCL2_HUMAN, MARK2_HUMAN, OXSR1_HUMAN, MAGI3_HUMAN, KPCD2_HUMAN, DDX3X_HUMAN, RAF1_HUMAN, CTRO_HUMAN, STK39_HUMAN, CD209_HUMAN, AN32A_HUMAN, KPCI_HUMAN, SNRK_HUMAN, RASL2_HUMAN, A0ZT99_HUMAN, STMN1_HUMAN, CRKL_HUMAN, B4DHN5_HUMAN, NFAC1_HUMAN, AKAP6_HUMAN, SRPK2_HUMAN, AKT2_HUMAN, TGBR3_HUMAN, PHAG1_HUMAN	1396	403	16792	1.701323170775061	0.3205829400987913	0.007405522090018213	0.17239557957828833
GOTERM_BP_DIRECT	GO:0030449~regulation of complement activation	11	0.7477906186267845	9.698157410025454E-5	PROP_HUMAN, CO5_HUMAN, PHB2_HUMAN, DAF_HUMAN, CO3_HUMAN, CO9_HUMAN, CD59_HUMAN, CFAB_HUMAN, CO7_HUMAN, VTNC_HUMAN, MCP_HUMAN	1396	30	16792	4.410506208213945	0.3334856419807902	0.007625374359868764	0.18093958951542755
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	23	1.563562202583277	1.019650254167445E-4	CNO6L_HUMAN, P121A_HUMAN, CNOT2_HUMAN, NUPL2_HUMAN, TPR_HUMAN, NU107_HUMAN, H33_HUMAN, RPB9_HUMAN, RPB11_HUMAN, SND1_HUMAN, NUP93_HUMAN, NUP98_HUMAN, NU153_HUMAN, RAE1L_HUMAN, DGCR8_HUMAN, RBP2_HUMAN, NU133_HUMAN, NU188_HUMAN, CNOT3_HUMAN, H32_HUMAN, NU155_HUMAN, RNC_HUMAN, NCBP1_HUMAN	1396	111	16792	2.4924236557474377	0.3472371905952297	0.007867801243550687	0.1902288941456165
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	25	1.699524133242692	1.6137055125031512E-4	FGD6_HUMAN, COF1_HUMAN, 41_HUMAN, NF1_HUMAN, CAP1_HUMAN, ABR_HUMAN, ROCK1_HUMAN, FLII_HUMAN, ADDA_HUMAN, ARC1A_HUMAN, ABL2_HUMAN, CIP4_HUMAN, SPIR1_HUMAN, ABL1_HUMAN, TYB10_HUMAN, B4DHN5_HUMAN, RND3_HUMAN, CYH2_HUMAN, ADDB_HUMAN, PDLI7_HUMAN, BCL6_HUMAN, CYTSA_HUMAN, CDC42_HUMAN, INF2_HUMAN, TESK2_HUMAN	1396	130	16792	2.313202556755565	0.4908779388329382	0.012198936537405669	0.3008996093137317
GOTERM_BP_DIRECT	GO:0016584~nucleosome positioning	6	0.4078857919782461	1.7771993268790202E-4	H14_HUMAN, H13_HUMAN, H12_HUMAN, RSF1_HUMAN, SMCA5_HUMAN, CTCF_HUMAN	1396	8	16792	9.021489971346705	0.5245381088390324	0.013188483671455753	0.3313376305006388
GOTERM_BP_DIRECT	GO:1900364~negative regulation of mRNA polyadenylation	6	0.4078857919782461	1.7771993268790202E-4	CCNT1_HUMAN, A8K6K1_HUMAN, BRE1A_HUMAN, NELFE_HUMAN, CDK9_HUMAN, ZC3HE_HUMAN	1396	8	16792	9.021489971346705	0.5245381088390324	0.013188483671455753	0.3313376305006388
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	17	1.1556764106050306	1.8820232736445808E-4	FADD_HUMAN, LY96_HUMAN, CD3E_HUMAN, SENP1_HUMAN, TNR25_HUMAN, TR19L_HUMAN, TNFL6_HUMAN, TNR5_HUMAN, DAP1_HUMAN, LEUK_HUMAN, PDCD6_HUMAN, CD5_HUMAN, TNR8_HUMAN, KPCA_HUMAN, TNF6B_HUMAN, TFPT_HUMAN, RIPK3_HUMAN	1396	71	16792	2.880100084749183	0.5449392833897593	0.013717751467848815	0.3508483194798573
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	17	1.1556764106050306	1.8820232736445808E-4	C4P096_HUMAN, TBCE_HUMAN, DOCK7_HUMAN, CLAP1_HUMAN, VAMP4_HUMAN, MARK2_HUMAN, DISC1_HUMAN, WEE1_HUMAN, CDK1_HUMAN, TBA1B_HUMAN, CLAP2_HUMAN, KPCZ_HUMAN, MAP1S_HUMAN, GBRAP_HUMAN, CYTSA_HUMAN, MA7D1_HUMAN, TACC1_HUMAN, NINL_HUMAN	1396	71	16792	2.880100084749183	0.5449392833897593	0.013717751467848815	0.3508483194798573
GOTERM_BP_DIRECT	GO:0032435~negative regulation of proteasomal ubiquitin-dependent protein catabolic process	9	0.6118286879673691	2.465068774469039E-4	B4DHN5_HUMAN, BAG6_HUMAN, TOPK_HUMAN, WAC_HUMAN, TLK2_HUMAN, SENP1_HUMAN, CCAR2_HUMAN, SMRC1_HUMAN, GIPC1_HUMAN	1396	22	16792	4.9208127116436575	0.6434445034112163	0.017623298329078718	0.45930355709685733
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	72	4.894629503738953	3.11241308258718E-4	KS6B1_HUMAN, BCLF1_HUMAN, SRA1_HUMAN, RMD3_HUMAN, P53_HUMAN, STING_HUMAN, STEA3_HUMAN, SHB_HUMAN, TNR25_HUMAN, TPX2_HUMAN, NOC2L_HUMAN, HIPK3_HUMAN, PAK4_HUMAN, HD_HUMAN, KS6A3_HUMAN, BIK_HUMAN, P73_HUMAN, LEG1_HUMAN, MAP1S_HUMAN, RBM5_HUMAN, Q96FS5_HUMAN, AKTIP_HUMAN, RRAGA_HUMAN, J3KN59_HUMAN, MK14_HUMAN, SDS3_HUMAN, FAF1_HUMAN, D2JYI1_HUMAN, RRAGC_HUMAN, K1C20_HUMAN, ITCH_HUMAN, TNFL6_HUMAN, RTN4_HUMAN, PDCD4_HUMAN, RASF5_HUMAN, F1D8N4_HUMAN, TRAIP_HUMAN, TIA1_HUMAN, RB_HUMAN, ARHG6_HUMAN, BRMS1_HUMAN, CD2_HUMAN, MEF2D_HUMAN, IL17_HUMAN, P63_HUMAN, RS3_HUMAN, NFKB1_HUMAN, KIF1B_HUMAN, DAP1_HUMAN, BAD_HUMAN, CDK1_HUMAN, A6NHG8_HUMAN, MAGI3_HUMAN, PML_HUMAN, RAF1_HUMAN, RYBP_HUMAN, HTAI2_HUMAN, TRAF5_HUMAN, SLTM_HUMAN, TFPT_HUMAN, EI24_HUMAN, FADD_HUMAN, CXCR3_HUMAN, AXIN1_HUMAN, PTH2_HUMAN, MEF2A_HUMAN, CSK21_HUMAN, H0UIA5_HUMAN, PEA15_HUMAN, API5_HUMAN, AKT2_HUMAN, RHOB_HUMAN, H6UYS5_HUMAN	1396	567	16792	1.5274480374766908	0.7280467331529907	0.021828157144320848	0.5795884594877454
GOTERM_BP_DIRECT	GO:0006396~RNA processing	20	1.3596193065941535	3.4588851785784865E-4	HNRH3_HUMAN, ZC3H1_HUMAN, ABEC1_HUMAN, DHX30_HUMAN, WBP11_HUMAN, CHERP_HUMAN, SUGP1_HUMAN, SR140_HUMAN, SFSWA_HUMAN, CELF2_HUMAN, RBM6_HUMAN, HNRPK_HUMAN, BICD1_HUMAN, RBM39_HUMAN, HNRL1_HUMAN, MCE1_HUMAN, RBM5_HUMAN, LSM7_HUMAN, HNRPD_HUMAN, HNRPF_HUMAN	1396	97	16792	2.4801347000265856	0.7647489301011832	0.023829842317226735	0.6439109015373146
GOTERM_BP_DIRECT	GO:0048511~rhythmic process	14	0.9517335146159076	3.7269893759255506E-4	CBX3_HUMAN, ROCK2_HUMAN, SUV91_HUMAN, CSK21_HUMAN, AAPK2_HUMAN, SUV92_HUMAN, SP1_HUMAN, CCAR2_HUMAN, DDX5_HUMAN, SFPQ_HUMAN, B4DXD3_HUMAN, PRKDC_HUMAN, CRTC1_HUMAN, SIN3A_HUMAN	1396	54	16792	3.1185397431815773	0.7897147311331867	0.02523818993137894	0.6936573335017515
GOTERM_BP_DIRECT	GO:0043928~exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	10	0.6798096532970768	3.9828581129322147E-4	DCP2_HUMAN, CNOT8_HUMAN, DCP1A_HUMAN, EXOS4_HUMAN, EDC4_HUMAN, LSM7_HUMAN, DCP1B_HUMAN, EDC3_HUMAN, PATL1_HUMAN, LSM3_HUMAN	1396	29	16792	4.147811481078945	0.8110667337176263	0.026518830074403588	0.7411115044397287
GOTERM_BP_DIRECT	GO:0006461~protein complex assembly	22	1.495581237253569	5.30431152065243E-4	CAF1B_HUMAN, HMGA1_HUMAN, NHRF2_HUMAN, WIPF1_HUMAN, P53_HUMAN, CD3E_HUMAN, MITF_HUMAN, TRAF2_HUMAN, APC_HUMAN, Q6FHY4_HUMAN, MAX_HUMAN, ELP1_HUMAN, CD2AP_HUMAN, TNR5_HUMAN, MDN1_HUMAN, CDK1_HUMAN, PML_HUMAN, WASP_HUMAN, L2GL1_HUMAN, ADDB_HUMAN, SSBP3_HUMAN, CAF1A_HUMAN	1396	116	16792	2.2812963145934195	0.8913237691132481	0.03461499520038214	0.9858507004470218
GOTERM_BP_DIRECT	GO:0031124~mRNA 3'-end processing	13	0.8837525492861998	6.39345323272208E-4	THOC5_HUMAN, SRSF2_HUMAN, ZC11A_HUMAN, SRS11_HUMAN, SRSF9_HUMAN, THOC2_HUMAN, PRP16_HUMAN, PAPOA_HUMAN, PCF11_HUMAN, SRSF6_HUMAN, D3DU92_HUMAN, SRSF4_HUMAN, NCBP1_HUMAN	1396	50	16792	3.1274498567335245	0.9311094853270505	0.040938977430286516	1.187135251595961
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	10	0.6798096532970768	6.889429883868518E-4	FACD2_HUMAN, ABEC1_HUMAN, BRCA2_HUMAN, PML_HUMAN, P53_HUMAN, PRKDC_HUMAN, P63_HUMAN, GATA3_HUMAN, P73_HUMAN, MYC_HUMAN	1396	31	16792	3.8802107403641743	0.9440245283960798	0.043382267244853834	1.2786684290536754
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	12	0.8157715839564922	7.3719824102264E-4	ATRX_HUMAN, CHD4_HUMAN, CHD8_HUMAN, XRCC6_HUMAN, DDX3X_HUMAN, POTE1_HUMAN, PSF2_HUMAN, SMBP2_HUMAN, CHD2_HUMAN, FANCJ_HUMAN, MCM3_HUMAN, RECQ4_HUMAN	1396	44	16792	3.2805418077624386	0.9542625320935699	0.04566447056798906	1.3676471408963775
GOTERM_BP_DIRECT	GO:0006367~transcription initiation from RNA polymerase II promoter	26	1.7675050985723997	7.394987471236784E-4	MAZ_HUMAN, TBP_HUMAN, RPB9_HUMAN, MED1_HUMAN, GTF2I_HUMAN, MED20_HUMAN, TIF1B_HUMAN, TR150_HUMAN, TAF4_HUMAN, E2F3_HUMAN, TF2B_HUMAN, MED4_HUMAN, F1D8N7_HUMAN, T2EB_HUMAN, T2FA_HUMAN, WWTR1_HUMAN, RPB11_HUMAN, F1D8P8_HUMAN, MED23_HUMAN, T2AG_HUMAN, VDR_HUMAN, B4DXD3_HUMAN, F1D8N4_HUMAN, TAF9B_HUMAN, F1D8S3_HUMAN, CDK9_HUMAN, SNW1_HUMAN	1396	152	16792	2.057532800482582	0.954700875696945	0.04513573858724873	1.3718871885771367
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	20	1.3596193065941535	7.550993112059347E-4	B0LPE5_HUMAN, PUM2_HUMAN, AN32A_HUMAN, PSMD2_HUMAN, IF4G1_HUMAN, TISD_HUMAN, PSD11_HUMAN, PUM1_HUMAN, EXOS4_HUMAN, ZC3HE_HUMAN, DCP2_HUMAN, CHSP1_HUMAN, PSMD4_HUMAN, KPCA_HUMAN, PARN_HUMAN, AKT1_HUMAN, DCP1A_HUMAN, FUBP2_HUMAN, PSA5_HUMAN, HNRPD_HUMAN, MAPK2_HUMAN	1396	103	16792	2.3356608340056195	0.9575646501142647	0.04540418451467931	1.4006359345024033
GOTERM_BP_DIRECT	GO:0043087~regulation of GTPase activity	15	1.0197144799456153	7.567110942436659E-4	FGD6_HUMAN, RASL2_HUMAN, SI1L1_HUMAN, NGAP_HUMAN, NF1_HUMAN, AJUBA_HUMAN, PLXB2_HUMAN, GAPD1_HUMAN, VAV2_HUMAN, RASL3_HUMAN, PLXB1_HUMAN, MTOR_HUMAN, LST8_HUMAN, TBC15_HUMAN, BCL6_HUMAN	1396	65	16792	2.775843068106678	0.9578500056702743	0.044854510204322184	1.4036056789408224
